Account,date,sentiment_binary,classification,value,total_pnl,num_trades,num_winning,num_losing,avg_trade_size,total_volume,avg_execution_price,num_buys,num_sells,total_fees,max_pnl,min_pnl,win_rate,long_short_ratio,net_pnl,is_profitable,pnl_range
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-19,Neutral,Neutral,51.0,-385.215235,39,5,18,10946.209230769231,426902.16,17180.44358974359,27,12,92.685441,171.25224,-243.997272,0.1282051282051282,2.24999999998125,-477.900676,0,415.249512
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-20,Neutral,Neutral,52.0,-146.57487000000003,106,15,17,10095.193490566038,1070090.51,14671.724672933962,60,46,267.522583,173.353372,-261.567852,0.14150943396226415,1.304347826084121,-414.09745300000003,0,434.92122400000005
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-21,Greed,Greed,56.0,266.58114600000005,11,3,2,9375.43090909091,103129.74,19141.940333454546,3,8,25.78243,203.926812,-37.3252,0.2727272727272727,0.3749999999953125,240.79871600000004,1,241.252012
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-22,Greed,Greed,55.0,209.39217099999996,37,9,6,7671.794864864864,283856.41,11939.310517567566,23,14,63.358518000000004,369.49,-214.662888,0.24324324324324326,1.6428571428454082,146.03365299999996,1,584.1528880000001
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-23,Neutral,Neutral,50.0,-369.2447299999998,45,11,9,9211.531777777778,414518.93000000005,11768.913676111111,33,12,85.72457,2327.24128,-3334.154664,0.24444444444444444,2.749999999977083,-454.96929999999975,0,5661.395944
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-24,Neutral,Neutral,48.0,-2808.353815,68,10,30,14192.42044117647,965084.59,16861.48394732353,27,41,227.771095,315.409419,-764.70408,0.14705882352941177,0.6585365853642474,-3036.12491,0,1080.113499
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-25,Neutral,Neutral,52.0,-3093.6293849999997,6,0,6,11094.355000000001,66566.13,87.95416666666667,0,6,16.641532,-23.30445,-959.90329,0.0,0.0,-3110.270917,0,936.59884
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-26,Neutral,Neutral,49.0,0.0,3,0,0,839.1366666666667,2517.41,0.045518,3,0,0.629351,0.0,0.0,0.0,30000000000.0,-0.629351,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-29,Greed,Greed,55.0,484.847102,72,44,0,5724.157222222222,412139.32,16071.2057415,20,52,103.034807,236.344933,0.0,0.6111111111111112,0.38461538461464495,381.812295,1,236.344933
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-30,Greed,Greed,61.0,-173.65419100000003,49,5,14,8183.905714285715,401011.38,27371.991836734695,28,21,100.25281,257.969838,-182.878368,0.10204081632653061,1.3333333333269843,-273.90700100000004,0,440.848206
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-31,Greed,Greed,60.0,-799.840817,859,231,205,7340.683504074505,6305647.13,28200.90456028405,470,389,1549.411475,285.415724,-418.490952,0.2689173457508731,1.208226221079381,-2349.252292,0,703.9066760000001
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-01,Greed,Greed,63.0,0.0,6,0,0,334.69666666666666,2008.18,0.07612616666666668,6,0,0.5020439999999999,0.0,0.0,0.0,60000000000.0,-0.5020439999999999,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-02,Greed,Greed,63.0,456.423473,42,13,8,11292.343571428572,474278.43,15601.771341142858,19,23,91.569636,179.290704,-75.50372,0.30952380952380953,0.8260869565181476,364.853837,1,254.794424
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-03,Greed,Greed,60.0,223.30918699999998,56,6,6,10782.5,603820.0,29939.640223214286,18,38,109.662349,461.79812,-181.331015,0.10714285714285714,0.4736842105250692,113.64683799999997,1,643.129135
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-04,Greed,Greed,60.0,47.62389499999999,35,9,19,5805.358,203187.53,12108.636457142857,19,16,50.52688,126.216064,-89.857229,0.2571428571428571,1.1874999999925782,-2.902985000000008,1,216.073293
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-05,Greed,Greed,60.0,-33.45419400000003,72,14,18,10697.198055555556,770198.26,15958.2223625,33,39,165.549465,190.041283,-161.589,0.19444444444444445,0.8461538461516764,-199.00365900000003,0,351.63028299999996
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-06,Greed,Greed,64.0,-215.615907,1088,179,344,7396.280707720588,8047153.41,22118.307961134193,518,570,988.606997,154.031648,-104.602479,0.1645220588235294,0.9087719298244019,-1204.222904,0,258.634127
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-07,Greed,Greed,62.0,241.24212,15,2,0,450.582,6758.73,3.98582,7,8,0.339693,219.48,0.0,0.13333333333333333,0.8749999999890625,240.902427,1,219.48
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-08,Greed,Greed,66.0,770.756024,10,4,0,2605.112,26051.12,10.0228845,2,8,3.0028870000000003,408.255274,0.0,0.4,0.249999999996875,767.753137,1,408.255274
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-11,Greed,Greed,71.0,983.443176,34,7,0,6244.465294117647,212311.82,17890.449081970586,23,11,24.955292,560.97,0.0,0.20588235294117646,2.0909090908900825,958.487884,1,560.97
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-12,Greed,Greed,70.0,913.8817869999998,16,6,9,14202.981249999999,227247.69999999998,28717.7418125,11,5,27.111911,1948.969192,-992.159844,0.375,2.199999999956,886.7698759999998,1,2941.1290360000003
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-13,Greed,Extreme Greed,79.0,559.44389,14,14,0,142.85642857142858,1999.99,0.06054285714285714,0,14,-0.039992,150.97953,4.69077,1.0,0.0,559.483882,1,146.28876000000002
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-14,Greed,Greed,74.0,191.29666400000002,23,4,0,4465.268695652174,102701.18,26259.038691130438,7,16,12.175298,128.201493,0.0,0.17391304347826086,0.4374999999972657,179.12136600000002,1,128.201493
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-15,Greed,Greed,72.0,816.0903969999999,11,8,3,9886.378181818181,108750.16,15737.405830818181,3,8,27.187538,1032.67388,-1975.267957,0.7272727272727273,0.3749999999953125,788.9028589999999,1,3007.9418370000003
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-16,Greed,Greed,72.0,0.0,12,0,0,8396.053333333333,100752.64,10526.548916666667,10,2,24.985659,0.0,0.0,0.0,4.99999999975,-24.985659,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-17,Greed,Extreme Greed,76.0,259.62944200000004,30,7,4,6791.962666666667,203758.88,10659.106006666667,25,5,50.737215,398.025935,-268.72002,0.23333333333333334,4.9999999999,208.89222700000005,1,666.745955
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-19,Greed,Extreme Greed,75.0,-8.05898,6,1,2,8333.848333333333,50003.09,2.0191,3,3,12.500769,0.3252,-4.67999,0.16666666666666666,0.9999999999666667,-20.559749,0,5.00519
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-20,Greed,Greed,72.0,210.315294,4,4,0,427.575,1710.3,0.048147999999999996,0,4,0.427573,144.37663,18.114941,1.0,0.0,209.887721,1,126.261689
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-21,Greed,Extreme Greed,78.0,0.0,1,0,0,10005.6,10005.6,1.0006,1,0,2.501399,0.0,0.0,0.0,10000000000.0,-2.501399,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-22,Greed,Greed,74.0,0.0,2,0,0,2500.32,5000.64,0.922385,2,0,1.25016,0.0,0.0,0.0,20000000000.0,-1.25016,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-26,Greed,Greed,72.0,0.0,2,0,0,249.98499999999999,499.96999999999997,0.0674,0,2,-0.009998,0.0,0.0,0.0,0.0,0.009998,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-27,Greed,Extreme Greed,79.0,576.38114,8,7,0,322.04,2576.32,6.595604,0,8,0.374085,234.67584,0.0,0.875,0.0,576.0070549999999,1,234.67584
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-29,Greed,Extreme Greed,80.0,1320.804256,7,3,0,3546.727142857143,24827.09,0.29677014285714287,0,7,6.2067689999999995,781.09836,0.0,0.42857142857142855,0.0,1314.597487,1,781.09836
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-02,Greed,Extreme Greed,80.0,-1443.814567,7,0,7,420.5385714285714,2943.77,0.14138714285714285,7,0,0.735937,-7.99887,-343.651308,0.0,70000000000.0,-1444.5505039999998,0,335.65243799999996
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-04,Greed,Extreme Greed,82.0,1026.004099,13,13,0,290.5161538461538,3776.71,7.420508846153846,0,13,0.94417,360.646005,2.9604,1.0,0.0,1025.059929,1,357.685605
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-15,Greed,Extreme Greed,83.0,388.830831,19,8,0,3995.254210526316,75909.83,52.141251315789475,6,13,26.568427,191.73843,0.0,0.42105263157894735,0.46153846153491124,362.262404,1,191.73843
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-16,Greed,Extreme Greed,81.0,0.0,2,0,0,5000.0,10000.0,0.00899,0,2,0.999999,0.0,0.0,0.0,0.0,-0.999999,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-17,Greed,Extreme Greed,79.0,0.0,2,0,0,3751.305,7502.61,27.2825,2,0,2.6259129999999997,0.0,0.0,0.0,20000000000.0,-2.6259129999999997,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-18,Greed,Extreme Greed,77.0,212.3193,1,1,0,5214.47,5214.47,14.22,0,1,1.825065,212.3193,212.3193,1.0,0.0,210.494235,1,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-19,Greed,Extreme Greed,79.0,-174.00152,10,0,2,2982.842,29828.420000000002,30.2006,8,2,5.439754,0.0,-147.07672,0.0,3.9999999998,-179.441274,0,147.07672
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-20,Greed,Greed,74.0,3829.986976,10,4,0,7134.341,71343.41,1329.5935,6,4,23.095237,2500.9575,0.0,0.4,1.4999999999625,3806.891739,1,2500.9575
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-21,Greed,Extreme Greed,78.0,238.326075,4,1,0,2560.8025000000002,10243.210000000001,0.14666,3,1,3.58512,238.326075,0.0,0.25,2.9999999997,234.740955,1,238.326075
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-02,Greed,Extreme Greed,79.0,0.0,4,0,0,3749.9725,14999.89,24.741249999999997,4,0,1.4999850000000001,0.0,0.0,0.0,40000000000.0,-1.4999850000000001,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-03,Greed,Greed,71.0,0.0,2,0,0,4999.83,9999.66,11.99,2,0,0.999965,0.0,0.0,0.0,20000000000.0,-0.999965,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-05,Greed,Extreme Greed,79.0,965.5522159999999,8,8,0,3245.635,25965.08,12.04678,0,8,9.087776999999999,487.4539,10.89836,1.0,0.0,956.464439,1,476.55553999999995
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-12,Greed,Extreme Greed,79.0,-2830.444513,15,0,15,2021.84,30327.6,0.006259066666666666,15,0,10.614658,-2.905,-884.134485,0.0,150000000000.0,-2841.059171,0,881.2294850000001
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-26,Greed,Greed,70.0,0.0,3,0,0,1662.7633333333335,4988.290000000001,0.12152,0,3,1.745898,0.0,0.0,0.0,0.0,-1.745898,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-28,Greed,Greed,65.0,0.0,50,0,0,339.7238,16986.19,0.1246234,0,50,5.945152,0.0,0.0,0.0,0.0,-5.945152,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-29,Greed,Greed,67.0,0.0,14,0,0,301.70142857142855,4223.82,0.12958857142857141,0,14,1.478329,0.0,0.0,0.0,0.0,-1.478329,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-03,Neutral,Neutral,48.0,0.0,6,0,0,829.8083333333334,4978.85,0.11799333333333334,0,6,1.742594,0.0,0.0,0.0,0.0,-1.742594,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-04,Greed,Greed,67.0,0.0,3,0,0,1666.47,4999.41,0.008621,0,3,1.749792,0.0,0.0,0.0,0.0,-1.749792,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-07,Greed,Greed,68.0,227.320653,7,2,0,1395.532857142857,9768.73,0.09176542857142857,2,5,3.419052,114.244335,0.0,0.2857142857142857,0.399999999992,223.901601,1,114.244335
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-09,Greed,Greed,55.0,0.0,3,0,0,1658.5133333333333,4975.54,0.14381333333333332,0,3,1.741438,0.0,0.0,0.0,0.0,-1.741438,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-12,Greed,Greed,56.0,0.0,13,0,0,782.6861538461538,10174.92,4.51801,7,6,3.561207,0.0,0.0,0.0,1.1666666666472223,-3.561207,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-13,Greed,Greed,57.0,0.0,3,0,0,1658.2700000000002,4974.81,0.15882666666666667,0,3,1.741183,0.0,0.0,0.0,0.0,-1.741183,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-16,Greed,Greed,70.0,0.0,3,0,0,1280.0233333333333,3840.0699999999997,0.14524,0,3,1.344025,0.0,0.0,0.0,0.0,-1.344025,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-20,Greed,Greed,70.0,-74.818442,3,0,3,1707.1166666666668,5121.35,8.139166666666666,0,3,1.792472,-4.084523,-56.206644,0.0,0.0,-76.61091400000001,0,52.122121
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-21,Greed,Extreme Greed,76.0,1272.088356,72,7,11,8594.73125,618820.65,21926.79875,18,54,216.587183,1037.092788,-105.925096,0.09722222222222222,0.33333333333271603,1055.5011729999999,1,1143.0178839999999
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-23,Greed,Extreme Greed,76.0,0.0,19,0,0,3896.7610526315784,74038.45999999999,601.2235157894737,3,16,25.913452,0.0,0.0,0.0,0.18749999999882816,-25.913452,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-24,Greed,Greed,74.0,821.949278,2,2,0,25405.949999999997,50811.899999999994,3844.4,0,2,17.784165,591.386655,230.562623,1.0,0.0,804.165113,1,360.824032
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-25,Greed,Extreme Greed,76.0,0.0,2,0,0,12503.574999999999,25007.149999999998,3753.7,2,0,8.752501,0.0,0.0,0.0,20000000000.0,-8.752501,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-26,Greed,Extreme Greed,75.0,773.4582,9,2,0,5640.383333333334,50763.450000000004,864.1124444444445,0,9,17.767205,738.43083,0.0,0.2222222222222222,0.0,755.690995,1,738.43083
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-07,Greed,Extreme Greed,77.0,0.0,14,0,0,77.5807142857143,1086.13,1.8617642857142855,14,0,0.20394,0.0,0.0,0.0,140000000000.0,-0.20394,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-09,Greed,Extreme Greed,75.0,0.0,12,0,0,117.52166666666666,1410.26,2.9764166666666667,12,0,0.16579,0.0,0.0,0.0,120000000000.0,-0.16579,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-11,Greed,Greed,74.0,4269.550668,75,8,0,1046.24,78468.0,280.2577,75,0,26.744072,1151.109612,0.0,0.10666666666666667,750000000000.0,4242.806595999999,1,1151.109612
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-12,Greed,Greed,72.0,0.0,37,0,0,41.1072972972973,1520.97,2.3258513513513512,37,0,0.22859,0.0,0.0,0.0,370000000000.0,-0.22859,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-13,Greed,Greed,70.0,6634.160155,78,19,0,1699.554487179487,132565.25,183.09557564102565,75,3,33.39573,1026.964008,0.0,0.24358974358974358,24.99999999916667,6600.764424999999,1,1026.964008
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-14,Greed,Greed,74.0,10258.592609,15,15,0,2791.98,41879.7,3.4985333333333335,15,0,4.657957000000001,4908.891554,4.112304,1.0,150000000000.0,10253.934652,1,4904.77925
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-15,Greed,Greed,74.0,1285.5244400000001,40,9,0,3156.3154999999997,126252.62,803.6807675,0,40,44.18839,501.64296,0.0,0.225,0.0,1241.3360500000001,1,501.64296
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-16,Greed,Greed,71.0,0.0,11,0,0,2294.0981818181817,25235.079999999998,4.114990909090909,0,11,8.832277,0.0,0.0,0.0,0.0,-8.832277,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-17,Greed,Greed,71.0,9330.743339,24,21,0,4828.689166666667,115888.54000000001,442.61703333333327,24,0,40.560975,706.484502,0.0,0.875,240000000000.0,9290.182364,1,706.484502
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-18,Greed,Greed,74.0,282.57636,18,4,0,11128.698333333334,200316.57,2535.8796666666667,14,4,45.110881,118.923508,0.0,0.2222222222222222,3.4999999999125,237.46547900000002,1,118.923508
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-19,Greed,Greed,64.0,2833.6833,41,14,0,4971.736829268292,203841.21,861.3430463414634,0,41,65.094424,665.07168,0.0,0.34146341463414637,0.0,2768.5888760000003,1,665.07168
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-20,Greed,Greed,60.0,0.0,27,0,0,314.2848148148148,8485.69,2.9669481481481483,0,27,2.9699769999999996,0.0,0.0,0.0,0.0,-2.9699769999999996,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-21,Greed,Greed,63.0,0.0,69,0,0,1478.9595652173912,102048.20999999999,458.43996376811594,57,12,35.301404,0.0,0.0,0.0,4.7499999999604166,-35.301404,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-22,Neutral,Neutral,53.0,756.876565,21,8,0,7218.764761904762,151594.06,1513.2888428571428,1,20,34.23331,264.525,0.0,0.38095238095238093,0.04999999999975,722.6432550000001,1,264.525
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-23,Greed,Greed,55.0,0.0,5,0,0,358.424,1792.12,3.09,0,5,0.17921199999999998,0.0,0.0,0.0,0.0,-0.17921199999999998,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-24,Neutral,Neutral,51.0,0.0,10,0,0,15099.543,150995.43,1366.6544600000002,4,6,15.348434,0.0,0.0,0.0,0.6666666666555555,-15.348434,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-25,Fear,Fear,30.0,4869.353105,49,11,0,2104.062857142857,103099.08,3.248285714285714,11,38,36.084651,814.205195,0.0,0.22448979591836735,0.28947368420976455,4833.268454,1,814.205195
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-26,Neutral,Neutral,46.0,0.0,41,0,0,24.288292682926826,995.8199999999999,3.1157463414634146,41,0,0.08612,0.0,0.0,0.0,410000000000.0,-0.08612,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-27,Fear,Fear,40.0,0.0,18,0,0,583.1594444444444,10496.869999999999,3.0277333333333334,12,6,3.5594840000000003,0.0,0.0,0.0,1.9999999999666667,-3.5594840000000003,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-29,Fear,Fear,30.0,4307.587820000001,58,11,0,975.2437931034483,56564.14,2.5525955068965516,19,39,382.059402,687.45648,0.0,0.1896551724137931,0.487179487178238,3925.528418000001,1,687.45648
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-30,Neutral,Neutral,47.0,0.0,11,0,0,47.401818181818186,521.4200000000001,0.6088972727272727,2,9,6.557923999999999,0.0,0.0,0.0,0.22222222221975307,-6.557923999999999,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-01,Neutral,Neutral,53.0,3863.351096,51,17,0,5205.286274509804,265469.6,757.1863505160784,4,47,391.30283499999996,759.282417,0.0,0.3333333333333333,0.08510638297854232,3472.048261,1,759.282417
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-02,Neutral,Neutral,51.0,2421.253116,18,13,0,1852.6372222222224,33347.47,3.4119444444444444,13,5,11.458730000000001,621.874088,0.0,0.7222222222222222,2.599999999948,2409.794386,1,621.874088
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-03,Neutral,Neutral,50.0,0.0,8,0,0,9465.0725,75720.58,422.40625,8,0,26.27066,0.0,0.0,0.0,80000000000.0,-26.27066,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-04,Fear,Fear,44.0,0.0,11,0,0,15958.708181818183,175545.79,2345.2863636363636,11,0,23.766878,0.0,0.0,0.0,110000000000.0,-23.766878,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-05,Fear,Fear,29.0,0.0,12,0,0,165.92916666666667,1991.15,1.6806666666666665,12,0,0.52617,0.0,0.0,0.0,120000000000.0,-0.52617,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-06,Fear,Fear,26.0,108.87217799999999,24,7,0,103.75708333333334,2490.17,1.10232597125,17,7,344.35416,33.645062,0.0,0.2916666666666667,2.428571428536735,-235.481982,1,33.645062
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-07,Fear,Fear,29.0,61.428942,10,10,0,49.875,498.75,3.9900000000000007,0,10,0.049875,12.285788,2.457158,1.0,0.0,61.379067,1,9.82863
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-08,Fear,Fear,28.0,0.0,1,0,0,497.64,497.64,3.19,1,0,0.0156,0.0,0.0,0.0,10000000000.0,-0.0156,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-09,Fear,Fear,27.0,648.984412,15,15,0,182.42999999999998,2736.45,4.546446666666666,0,15,0.39756800000000003,151.089818,3.083593,1.0,0.0,648.586844,1,148.006225
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-10,Fear,Fear,28.0,382.10788099999996,13,5,0,1229.4692307692308,15983.1,3.651076923076923,0,13,5.594077,154.000489,0.0,0.38461538461538464,0.0,376.51380399999994,1,154.000489
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-12,Fear,Fear,25.0,1412.314654,9,9,0,1508.48,13576.32,2.1263555555555556,9,0,4.751705,337.612995,21.751275,1.0,90000000000.0,1407.5629490000001,1,315.86172
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-13,Fear,Fear,25.0,234.778463,4,4,0,124.795,499.18,6.5634500000000005,0,4,0.174715,126.808826,12.277993,1.0,0.0,234.603748,1,114.530833
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-17,Greed,Greed,69.0,0.0,7,0,0,1427.2385714285715,9990.67,2.4061,0,7,3.4967310000000005,0.0,0.0,0.0,0.0,-3.4967310000000005,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-24,Greed,Greed,69.0,0.0,35,0,0,170.22400000000002,5957.84,1.0767878525714287,33,2,33.55578,0.0,0.0,0.0,16.499999999175,-33.55578,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-25,Greed,Greed,68.0,916.7382600000001,12,10,0,764.4941666666667,9173.93,1.8201841666666667,12,0,42.402789,209.018706,0.0,0.8333333333333334,120000000000.0,874.3354710000001,1,209.018706
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-26,Greed,Greed,68.0,2425.262989,30,29,0,8415.887666666667,252476.63,3142.920008,1,29,109.178455,385.503118,0.0,0.9666666666666667,0.03448275862057075,2316.0845339999996,1,385.503118
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-29,Greed,Greed,74.0,112.946925,24,11,0,12510.05625,300241.35,67383.125,13,11,105.084462,22.562514,0.0,0.4583333333333333,1.181818181807438,7.862462999999991,1,22.562514
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-01,Neutral,Neutral,52.0,0.0,9,0,0,3896.047777777778,35064.43,1385.8223494444444,9,0,40.646786999999996,0.0,0.0,0.0,90000000000.0,-40.646786999999996,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-02,Greed,Greed,57.0,554.12049,12,5,0,5882.177500000001,70586.13,2836.6166849999995,7,5,31.513529000000002,271.7,0.0,0.4166666666666667,1.399999999972,522.6069610000001,1,271.7
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-03,Fear,Fear,37.0,0.0,6,0,0,4168.69,25012.14,2470.2000358333335,6,0,15.721086,0.0,0.0,0.0,60000000000.0,-15.721086,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-04,Fear,Fear,34.0,0.0,27,0,0,5002.563703703704,135069.22,12836.125949333333,26,1,69.208735,0.0,0.0,0.0,25.9999999974,-69.208735,0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-05,Fear,Fear,26.0,-8394.889856,44,26,3,3331.070909090909,146567.12,6555.002294772727,14,30,77.275266,239.709813,-5028.066368,0.5909090909090909,0.46666666666511114,-8472.165122,0,5267.776181
